  2  12 213  -18.500  209.140  -20.683   45.500
  2  12 214  -18.588  208.472  -19.092   45.500
  2  12 215  -18.675  207.949  -17.355   45.500
  2  12 216  -18.762  207.584  -15.487   45.500
  2  12 217  -18.850  207.387  -13.500   45.500
  2  12 218  -18.937  207.367  -11.411   45.500
  2  12 219  -19.024  207.534   -9.235   45.500
  2  12 220  -19.111  207.894   -6.988   45.500
  2  12 221  -19.199  208.453   -4.689   45.500
  2  12 222  -19.286  209.214   -2.353   45.500
  2  12 223  -19.373  210.179   -0.000   45.500
  2  12 224  -19.460  211.351    2.353   45.500
  2  12 225  -19.548  212.726    4.689   45.500
  2  12 226  -19.635  214.305    6.988   45.500
  2  12 227  -19.722  216.081    9.235   45.500
  2  12 228  -19.809  218.051   11.411   45.500
  2  12 229  -19.897  220.207   13.500   45.500
  2  12 230  -19.984  222.541   15.487   45.500
  2  12 231  -20.071  225.043   17.355   45.500
  2  12 232  -20.159  227.703   19.092   45.500
  2  12 233  -20.246  230.508   20.683   45.500
  2  12 234  -20.333  233.445   22.117   45.500
  2  12 235  -20.420  236.500   23.383   45.500
  2  12 236  -20.508  239.658   24.470   45.500
  2  12 237  -20.595  242.902   25.372   45.500
  2  12 238  -20.682  246.217   26.080   45.500
  2  12 239  -20.769  249.585   26.590   45.500
  2  12 240  -20.857  252.989   26.897   45.500
  2  12 241  -20.944  256.410   27.000   45.500
  2  12 242  -21.031  259.832   26.897   45.500
  2  12 243  -21.118  263.236   26.590   45.500
  2  12 244  -21.206  266.603   26.080   45.500
  2  12 245  -21.293  269.918   25.372   45.500
  2  12 246  -21.380  273.163   24.470   45.500
  2  12 247  -21.468  276.321   23.383   45.500
  2  12 248  -21.555  279.375   22.117   45.500
  2  12 249  -21.642  282.313   20.683   45.500
  2  12 250  -21.729  285.118   19.092   45.500
  2  12 251  -21.817  287.777   17.355   45.500
  2  12 252  -21.904  290.279   15.487   45.500
  2  12 253  -21.991  292.613   13.500   45.500
  2  12 254  -22.078  294.769   11.411   45.500
  2  12 255  -22.166  296.739    9.235   45.500
  2  12 256  -22.253  298.516    6.988   45.500
  2  12 257  -22.340  300.094    4.689   45.500
  2  12 258  -22.427  301.470    2.353   45.500
  2  12 259  -22.515  302.641    0.000   45.500
  2  12 260  -22.602  303.607   -2.353   45.500
  2  12 261  -22.689  304.368   -4.689   45.500
  2  12 262  -22.777  304.926   -6.988   45.500
  2  12 263  -22.864  305.286   -9.235   45.500
  2  12 264  -22.951  305.453  -11.411   45.500
  2  12 265  -23.038  305.434  -13.500   45.500
  2  12 266  -23.126  305.237  -15.487   45.500
  2  12 267  -23.213  304.871  -17.355   45.500
  2  12 268  -23.300  304.348  -19.092   45.500
  2  12 269  -23.387  303.680  -20.683   45.500
  2  12 270  -23.475  302.880  -22.117   45.500
  2  12 271  -23.562  301.962  -23.383   45.500
  2  12 272  -23.649  300.941  -24.470   45.500
  2  12 273  -23.736  299.833  -25.372   45.500
  2  12 274  -23.824  298.655  -26.080   45.500
  2  12 275  -23.911  297.424  -26.590   45.500
  2  12 276  -23.998  296.157  -26.897   45.500
  2  12 277  -24.086  294.872  -27.000   45.500
  2  12 278  -24.173  293.587  -26.897   45.500
  2  12 279  -24.260  292.320  -26.590   45.500
  2  12 280  -24.347  291.089  -26.080   45.500
  2  12 281  -24.435  289.911  -25.372   45.500
  2  12 282  -24.522  288.803  -24.470   45.500
  2  12 283  -24.609  287.782  -23.383   45.500
